"","GoodForKids","RestaurantsReservations","Caters","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","BusinessAcceptsBitcoin","ByAppointmentOnly","AcceptsInsurance","GoodForDancing","CoatCheck","HappyHour","WheelchairAccessible","DogsAllowed","DriveThru","AgesAllowed","Corkage","BYOB","Open24Hours","stars","reviewcount","state"
"4127",3,0,0,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"4128",3,1,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,"OH"
"4129",3,1,0,0,3,2,1,1,3,3,1,3,0,0,0,1,1,3,0,0,1,0,0,0,0,3,11,"OH"
"4130",3,1,3,1,3,2,3,1,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,"PA"
"4131",3,2,3,0,3,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,444,"PA"
"4132",3,1,0,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,"PA"
"4133",3,1,3,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,145,"OH"
"4134",2,1,0,0,3,3,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"PA"
"4135",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,65,"OH"
"4136",3,2,0,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"PA"
"4137",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,63,"OH"
"4138",3,2,3,0,3,1,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,"PA"
"4139",0,1,1,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"OH"
"4140",3,1,0,1,3,1,3,3,3,3,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,4,11,"PA"
"4141",0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"PA"
"4142",1,1,0,0,3,1,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6,"OH"
"4143",3,1,0,0,3,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"4144",1,1,1,0,1,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,"PA"
"4145",3,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,"OH"
"4146",0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"OH"
"4147",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,"PA"
"4148",3,0,1,0,3,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,28,"OH"
"4149",3,1,3,0,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"OH"
"4150",3,1,1,1,3,1,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,208,"PA"
"4151",1,1,3,0,3,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"OH"
"4152",3,1,1,3,1,2,3,3,3,3,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,3.5,212,"PA"
"4153",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,178,"OH"
"4154",3,1,1,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"PA"
"4155",3,1,1,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"PA"
"4156",3,2,1,3,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,"OH"
"4157",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,"PA"
"4158",1,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8,"PA"
"4159",3,2,1,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"OH"
"4160",3,2,1,0,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,"PA"
"4161",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,"PA"
"4162",3,1,1,0,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,280,"PA"
"4163",3,1,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8,"OH"
"4164",3,2,0,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,"PA"
"4165",3,2,0,0,1,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,20,"PA"
"4166",0,1,3,1,3,0,1,3,3,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,3,"PA"
"4167",3,1,3,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5,128,"PA"
"4168",3,1,0,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"OH"
"4169",1,1,0,0,3,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"OH"
"4170",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6,"PA"
"4171",3,2,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,1,0,0,0,0,3.5,117,"OH"
"4172",3,1,3,1,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,"OH"
"4173",3,1,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15,"PA"
"4174",3,1,0,0,3,2,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"PA"
"4175",3,2,3,3,3,2,3,1,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,50,"OH"
"4176",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"OH"
"4177",3,1,1,1,3,1,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"PA"
"4178",3,1,0,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"OH"
"4179",3,1,0,1,3,2,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,"OH"
"4180",3,1,1,1,3,1,1,1,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4.5,13,"OH"
"4181",3,1,1,1,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20,"OH"
"4182",0,1,1,3,3,1,0,0,3,0,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,3.5,3,"PA"
"4183",3,1,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,"PA"
"4184",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,13,"PA"
"4185",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,50,"PA"
"4186",3,2,3,3,3,1,1,3,1,3,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,142,"OH"
"4187",3,2,0,0,1,3,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,282,"PA"
"4188",3,1,0,0,3,1,3,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"OH"
"4189",3,1,3,0,3,2,3,1,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,100,"OH"
"4190",3,1,3,0,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"OH"
"4191",3,2,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,31,"PA"
"4192",3,1,3,0,3,1,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,29,"OH"
"4193",3,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"OH"
"4194",3,1,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,"OH"
"4195",3,1,0,0,3,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,"PA"
"4196",0,0,3,0,3,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,"PA"
"4197",1,1,0,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,34,"PA"
"4198",3,2,3,3,3,2,3,3,3,3,1,3,1,0,0,0,0,0,2,3,0,0,0,0,0,4,90,"PA"
"4199",3,1,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,32,"OH"
"4200",3,1,3,0,3,2,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,"OH"
"4201",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,"PA"
"4202",3,1,0,1,3,1,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,"PA"
"4203",3,1,1,3,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,17,"PA"
"4204",1,1,3,0,3,1,3,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,63,"OH"
"4205",3,2,1,3,3,2,1,3,1,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,125,"OH"
"4206",3,1,0,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"4207",1,2,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,2,3,0,0,0,0,0,3.5,50,"PA"
"4208",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,"OH"
"4209",3,1,1,3,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,"OH"
"4210",3,1,1,0,1,1,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"4211",3,1,0,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,25,"OH"
"4212",3,1,0,1,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"OH"
"4213",0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15,"OH"
"4214",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,3.5,204,"OH"
"4215",3,1,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,"PA"
"4216",3,2,0,3,3,2,1,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,"OH"
"4217",1,2,0,0,1,2,3,3,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,"OH"
"4218",1,2,3,3,1,3,3,1,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,285,"OH"
"4219",1,1,1,3,3,2,3,1,3,3,1,3,1,0,0,1,1,3,2,0,1,0,0,0,0,3.5,71,"PA"
"4220",3,1,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,19,"PA"
"4221",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,"OH"
"4222",3,1,3,1,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,"OH"
"4223",3,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,51,"OH"
"4224",3,1,3,0,3,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,263,"OH"
"4225",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,2,3,0,0,0,0,0,4,71,"OH"
"4226",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"PA"
"4227",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,247,"PA"
"4228",3,2,3,0,3,2,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,61,"OH"
"4229",3,1,3,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,41,"OH"
"4230",3,2,3,3,3,2,1,3,3,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,36,"PA"
"4231",3,2,0,3,3,3,1,3,3,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5,28,"OH"
"4232",0,1,0,0,0,1,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,36,"PA"
"4233",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"PA"
"4234",3,2,1,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,28,"OH"
"4235",3,1,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,121,"OH"
"4236",3,0,0,0,3,0,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"PA"
"4237",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"4238",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,"OH"
"4239",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,"PA"
"4240",3,2,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,60,"OH"
"4241",3,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4,"OH"
"4242",3,1,0,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,26,"OH"
"4243",1,1,1,0,1,4,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"PA"
"4244",3,1,3,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"PA"
"4245",1,2,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,54,"OH"
"4246",3,1,1,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1.5,35,"OH"
"4247",1,2,1,3,1,2,1,1,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,95,"OH"
"4248",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,56,"OH"
"4249",3,1,0,0,3,2,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5,12,"PA"
"4250",3,2,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,66,"PA"
"4251",1,2,1,3,3,2,3,1,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,3.5,180,"PA"
"4252",3,1,1,3,3,1,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,299,"PA"
"4253",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2.5,10,"PA"
"4254",3,1,0,3,3,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,"OH"
"4255",3,1,1,1,3,2,3,1,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,12,"OH"
"4256",3,0,0,0,3,2,0,0,3,3,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,4.5,7,"PA"
"4257",3,1,0,1,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,47,"PA"
"4258",1,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,4,135,"OH"
"4259",3,1,3,1,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,40,"OH"
"4260",1,2,1,0,3,2,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,37,"PA"
"4261",3,1,0,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,"PA"
"4262",0,0,1,0,3,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"OH"
"4263",0,1,3,1,3,0,1,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,"OH"
"4264",3,1,0,0,3,2,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,"PA"
"4265",3,1,3,3,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,"OH"
"4266",3,2,0,0,3,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,"OH"
"4267",3,2,0,3,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,67,"PA"
"4268",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,"OH"
"4269",3,1,3,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,"OH"
"4270",3,1,1,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,484,"OH"
"4271",3,1,1,1,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,"PA"
"4272",3,2,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,163,"PA"
"4273",3,1,1,1,3,1,2,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,13,"OH"
"4274",0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"PA"
"4275",3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"OH"
"4276",1,1,1,1,3,1,1,1,3,3,1,3,1,0,0,1,1,3,2,1,0,0,0,0,0,4.5,3,"OH"
"4277",3,2,3,0,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,381,"PA"
"4278",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,4,342,"PA"
"4279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,15,"OH"
"4280",3,1,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"OH"
"4281",3,1,3,1,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,51,"OH"
"4282",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,151,"OH"
"4283",3,2,3,0,3,1,3,3,3,3,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,3.5,10,"PA"
"4284",3,2,1,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,33,"OH"
"4285",0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,65,"OH"
"4286",1,1,3,0,3,1,1,3,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,28,"OH"
"4287",0,1,0,1,3,0,1,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,3,"OH"
"4288",3,1,0,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,26,"PA"
"4289",3,1,3,0,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,"PA"
"4290",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"4291",1,1,1,0,3,2,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,"PA"
"4292",1,0,0,0,3,2,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"OH"
"4293",1,1,1,0,3,1,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,90,"PA"
"4294",3,2,1,3,3,1,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,73,"OH"
"4295",3,2,3,0,3,2,1,1,3,3,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2.5,132,"OH"
"4296",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,"PA"
"4297",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"PA"
"4298",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,70,"OH"
"4299",0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"4300",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,67,"OH"
"4301",3,2,0,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,"PA"
"4302",3,1,1,0,3,2,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,16,"PA"
"4303",3,1,1,0,3,1,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,"PA"
"4304",3,1,0,1,3,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,4,"PA"
"4305",3,1,1,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,"OH"
"4306",3,1,1,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,19,"OH"
"4307",3,1,0,0,3,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,"PA"
"4308",1,1,1,0,3,1,3,1,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,42,"PA"
"4309",0,1,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"PA"
"4310",3,1,1,3,0,2,1,1,3,3,1,3,0,0,0,0,0,3,0,0,1,0,0,0,0,3,3,"PA"
"4311",3,0,0,0,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"OH"
"4312",0,0,0,0,3,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6,"PA"
"4313",3,1,1,0,3,2,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,"OH"
"4314",0,2,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"PA"
"4315",3,1,0,0,3,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"OH"
"4316",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,87,"OH"
"4317",1,1,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"4318",3,1,3,1,3,1,3,3,1,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,30,"PA"
"4319",3,1,1,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9,"PA"
"4320",1,2,0,0,0,2,0,0,0,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,30,"OH"
"4321",3,1,3,0,3,1,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"OH"
"4322",3,1,3,0,3,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,"OH"
"4323",1,1,0,0,3,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"PA"
"4324",3,1,1,1,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,13,"PA"
"4325",3,1,1,0,3,1,3,1,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3.5,690,"PA"
"4326",1,1,1,0,3,1,3,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,49,"OH"
"4327",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"PA"
"4328",3,1,0,3,3,1,3,3,3,3,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3.5,11,"OH"
"4329",3,1,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,32,"OH"
"4330",3,2,3,3,3,2,3,3,3,3,3,3,0,0,0,1,0,3,2,0,1,0,0,0,0,4,267,"PA"
"4331",3,1,0,0,3,2,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,"OH"
"4332",3,1,3,3,3,1,1,1,3,3,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,4,8,"OH"
"4333",0,1,1,0,3,1,3,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,"OH"
"4334",3,1,1,0,3,1,1,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10,"PA"
"4335",0,1,0,0,3,2,3,3,3,3,3,3,1,0,0,0,1,3,2,1,0,0,0,0,0,3.5,18,"PA"
"4336",3,2,3,0,3,2,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,"OH"
"4337",3,2,0,3,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,"PA"
"4338",3,1,0,0,3,1,3,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,"OH"
"4339",0,0,3,0,3,1,1,3,0,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,87,"PA"
"4340",3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,"PA"
"4341",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,"PA"
